,name,location,price_for_two,cuisines,rating,restaurant_link
892,Acharjee Sweets And Snacks,"Marathahalli, Bangalore",200,"Mithai, North Indian, Street Food",-,https://www.zomato.com/bangalore/acharjee-sweets-and-snacks-marathahalli-bangalore/info
893,Chai 365,"Marathahalli, Bangalore",150,"Tea, Coffee, Shake, Beverages, Street Food",New,https://www.zomato.com/bangalore/chai-365-marathahalli-bangalore/info
894,Juzy Cafe,"Marathahalli, Bangalore",250,"Beverages, Juices, Ice Cream, Fast Food",-,https://www.zomato.com/bangalore/juzy-cafe-marathahalli-bangalore/info
895,Sri Durga Parameshwari Upahara,"Whitefield, Bangalore",100,South Indian,-,https://www.zomato.com/bangalore/sri-durga-parameshwari-upahara-whitefield-bangalore/info
896,Svadu Pure Ghee Sweets,"Whitefield, Bangalore",300,"Mithai, Street Food",-,https://www.zomato.com/bangalore/svadu-pure-ghee-sweets-whitefield-bangalore/info
897,Empty Cup,"KR Puram, Bangalore",300,South Indian,-,https://www.zomato.com/bangalore/empty-cup-kr-puram-bangalore/info
898,Brundavn Hotel,"KR Puram, Bangalore",300,"North Indian, Biryani, Chinese",New,https://www.zomato.com/bangalore/brundavn-hotel-kr-puram-bangalore/info
899,Mahalakshmi Sweet & Chats,"Brookefield, Bangalore",200,"Mithai, Street Food, Beverages",-,https://www.zomato.com/bangalore/mahalakshmi-sweet-chats-brookefield-bangalore/info
900,Kokila Restaurant,"Marathahalli, Bangalore",300,"North Indian, Chinese",-,https://www.zomato.com/bangalore/kokila-restaurant-marathahalli-bangalore/info
901,Akhila Bakery And Tea World,"ITPL Main Road, Whitefield, Bangalore",200,"North Indian, Chinese, Shake, Beverages",-,https://www.zomato.com/bangalore/akhila-bakery-and-tea-world-1-itpl-main-road-whitefield-bangalore/info
902,Golden Bake And Juice,"Brookefield, Bangalore",200,"Beverages, Fast Food, Street Food, Juices, Rolls, Sandwich",-,https://www.zomato.com/bangalore/golden-bake-and-juice-brookefield-bangalore/info
903,Deli2Go,"Brookefield, Bangalore",600,"Cafe, Fast Food, Hot dogs, Street Food, Beverages",-,https://www.zomato.com/bangalore/deli2go-brookefield-bangalore/info
904,Sri Sai Ruchi's,"Brookefield, Bangalore",400,"South Indian, North Indian, Chinese, Biryani",-,https://www.zomato.com/bangalore/sri-sai-ruchis-brookefield-bangalore/info
905,S S Rao's Upahaar,"Marathahalli, Bangalore",200,South Indian,-,https://www.zomato.com/bangalore/s-s-raos-upahaar-marathahalli-bangalore/info
906,VR Bangarpetr Chat,"KR Puram, Bangalore",150,"Street Food, Fast Food",-,https://www.zomato.com/bangalore/vr-bangarpetr-chat-kr-puram-bangalore/info
907,Shri Raghavendra Tiffin Center,"Marathahalli, Bangalore",150,South Indian,-,https://www.zomato.com/bangalore/shri-raghavendra-tiffin-center-marathahalli-bangalore/info
908,Pratiksha Restaurant,"Marathahalli, Bangalore",350,"South Indian, North Indian, Chinese",-,https://www.zomato.com/bangalore/pratiksha-restaurant-marathahalli-bangalore/info
909,KGN Cafe,"Varthur Main Road, Whitefield, Bangalore",250,"Beverages, Shake, Juices, Fast Food",-,https://www.zomato.com/bangalore/kgn-cafe-2-varthur-main-road-whitefield-bangalore/info
910,BK Cafe By Burger King,"Kote MR Plaza, Bangalore",600,"Cafe, Fast Food, Beverages",-,https://www.zomato.com/bangalore/bk-cafe-by-burger-king-marathahalli-bangalore/info
911,Om Sri Durgamma Hotel,"KR Puram, Bangalore",200,South Indian,-,https://www.zomato.com/bangalore/om-sri-durgamma-hotel-kr-puram-bangalore/info
912,Udupi Cafe,"ITPL Main Road, Whitefield, Bangalore",200,South Indian,New,https://www.zomato.com/bangalore/udupi-cafe-itpl-main-road-whitefield-bangalore/info
913,The Good Food Chefs,"Marathahalli, Bangalore",200,"Beverages, North Indian, Chinese, Street Food",-,https://www.zomato.com/bangalore/the-good-food-chefs-marathahalli-bangalore/info
914,One Stop Biryani,"Whitefield, Bangalore",350,"Biryani, South Indian, Chinese",-,https://www.zomato.com/bangalore/one-stop-biryani-whitefield-bangalore/info
915,Green Leaf Hotel,"Marathahalli, Bangalore",300,Kerala,-,https://www.zomato.com/bangalore/green-leaf-hotel-marathahalli-bangalore/info
916,Hotel Sri Sannedi,"Marathahalli, Bangalore",300,"Biryani, Chinese",New,https://www.zomato.com/bangalore/hotel-sri-sannedi-marathahalli-bangalore/info
917,New Ragam Bakery,"Brookefield, Bangalore",100,"Fast Food, Street Food, Lebanese",-,https://www.zomato.com/bangalore/new-ragam-bakery-brookefield-bangalore/info
918,Ramdev Sagar Pure Veg,"KR Puram, Bangalore",350,"South Indian, Chinese",-,https://www.zomato.com/bangalore/ramdev-sagar-pure-veg-kr-puram-bangalore/info
919,Swagruha Sweets And Bakes,"Brookefield, Bangalore",200,"Bakery, Mithai, Fast Food, Pizza, Street Food, Beverages",-,https://www.zomato.com/bangalore/swagruha-sweets-and-bakes-brookefield-bangalore/info
920,Sri Mukambika Darshini,"Commercial Street, Bangalore",200,South Indian,-,https://www.zomato.com/bangalore/sri-mukambika-darshini-commercial-street-bangalore/info
921,Dosa.com,"Whitefield, Bangalore",200,South Indian,-,https://www.zomato.com/bangalore/dosa-com-whitefield-bangalore/info
922,Priya's Kitchen,"ITPL Main Road, Whitefield, Bangalore",100,South Indian,-,https://www.zomato.com/bangalore/priyas-kitchen-itpl-main-road-whitefield-bangalore/info
923,Sri Sai Canteen,"Whitefield, Bangalore",300,South Indian,-,https://www.zomato.com/bangalore/sri-sai-canteen-whitefield-bangalore/info
924,Drip The Cafe Bar,"KR Puram, Bangalore",300,"Fast Food, Street Food, Sandwich, Beverages, Desserts",-,https://www.zomato.com/bangalore/drip-the-cafe-bar-1-kr-puram-bangalore/info
925,Bhabatarini Bangali Hotel,"ITPL Main Road, Whitefield, Bangalore",100,Bengali,-,https://www.zomato.com/bangalore/bhabatarini-bangali-hotel-itpl-main-road-whitefield-bangalore/info
926,Andhra Homely Foods,"KR Puram, Bangalore",300,"North Indian, Chinese, South Indian, Beverages, Sichuan",-,https://www.zomato.com/bangalore/andhra-homely-foods-kr-puram-bangalore/info
927,O.M.D.S Hotel,"ITPL Main Road, Whitefield, Bangalore",300,South Indian,-,https://www.zomato.com/bangalore/o-m-d-s-hotel-1-itpl-main-road-whitefield-bangalore/info
928,Fresh And Hot Momos,"Whitefield, Bangalore",250,"North Indian, Street Food, Momos",-,https://www.zomato.com/bangalore/fresh-and-hot-momos-1-whitefield-bangalore/info
929,Horanadu Annapurneshwari Restaurant,"KR Puram, Bangalore",300,"South Indian, Street Food",-,https://www.zomato.com/bangalore/horanadu-annapurneshwari-restaurant-kr-puram-bangalore/info
930,Shree Swaad Cafe,"KR Puram, Bangalore",200,"Sandwich, Burger, Rolls, Fast Food, Street Food, Ice Cream, Desserts, Beverages",-,https://www.zomato.com/bangalore/shree-swaad-cafe-1-kr-puram-bangalore/info
931,KVR Spice Garden,"Marathahalli, Bangalore",300,"North Indian, South Indian, Chinese, Beverages",-,https://www.zomato.com/bangalore/kvr-spice-garden-marathahalli-bangalore/info
932,Sri Ranganatha Swamy,"Varthur Main Road, Whitefield, Bangalore",200,South Indian,-,https://www.zomato.com/bangalore/sri-ranganatha-swamy-varthur-main-road-whitefield-bangalore/info
933,Nellore Tiffin & Meals,"Marathahalli, Bangalore",500,South Indian,-,https://www.zomato.com/bangalore/nellore-tiffin-meals-marathahalli-bangalore/info
934,C.K.S Malgudi Kitchen,"Varthur Main Road, Whitefield, Bangalore",100,South Indian,-,https://www.zomato.com/bangalore/c-k-s-malgudi-kitchen-varthur-main-road-whitefield-bangalore/info
935,New Athithi Sagar,"KR Puram, Bangalore",200,"South Indian, Street Food, Beverages",-,https://www.zomato.com/bangalore/new-athithi-sagar-kr-puram-bangalore/info
936,Juicy Garish,"Marathahalli, Bangalore",200,"South Indian, Chinese, Fast Food, Sandwich, Rolls, Street Food, Shake, Beverages",-,https://www.zomato.com/bangalore/juicy-garish-marathahalli-bangalore/info
937,Cuisine Meal Restaurant,"Brookefield, Bangalore",350,South Indian,-,https://www.zomato.com/bangalore/cuisine-meal-restaurant-brookefield-bangalore/info
938,Wood Fire Pizza,"Whitefield, Bangalore",500,"Burger, Pizza, Fast Food",-,https://www.zomato.com/bangalore/wood-fire-pizza-whitefield-bangalore/info
939,Mayura Bakery and Sweets,"Whitefield, Bangalore",400,"Bakery, Mithai",-,https://www.zomato.com/bangalore/mayura-bakery-and-sweets-whitefield-bangalore/info
940,Hotel Prithvi,"ITPL Main Road, Whitefield, Bangalore",200,"Chinese, Kerala, Seafood",-,https://www.zomato.com/bangalore/hotel-prithvi-itpl-main-road-whitefield-bangalore/info
941,Golden Fork,"ITPL Main Road, Whitefield, Bangalore",200,"South Indian, Chinese, North Indian",-,https://www.zomato.com/bangalore/golden-fork-itpl-main-road-whitefield-bangalore/info
942,Spice X,"Miraya Rose, Bangalore",300,"Sandwich, Fast Food",-,https://www.zomato.com/bangalore/spice-x-whitefield-bangalore/info
943,Herbaceous,"Varthur Main Road, Whitefield, Bangalore",350,"North Indian, Sandwich, Chinese, Beverages",New,https://www.zomato.com/bangalore/herbaceous-varthur-main-road-whitefield-bangalore/info
944,Ruchi Mayur Hotel,"Varthur Main Road, Whitefield, Bangalore",200,South Indian,-,https://www.zomato.com/bangalore/ruchi-mayur-hotel-varthur-main-road-whitefield-bangalore/info
945,99 Udupi Veg,"Marathahalli, Bangalore",300,"South Indian, North Indian",-,https://www.zomato.com/bangalore/99-udupi-veg-marathahalli-bangalore/info
946,Aroma's Hyderabad House,"Marathahalli, Bangalore",950,"Hyderabadi, Biryani, North Indian, Mughlai, Chinese, Seafood, Kebab, Beverages",4.2,https://www.zomato.com/bangalore/aromas-hyderabad-house-marathahalli-bangalore/info
947,Spice It - Ibis Bengaluru,"Ibis Bengaluru, Marathahalli, Bangalore",2500,"North Indian, Continental, Italian, Asian, Desserts, Beverages",4.0,https://www.zomato.com/bangalore/spice-it-ibis-bengaluru-bellandur-bangalore/info
948,The Coffee Brewery,"Bellandur, Bangalore",800,"Cafe, Sandwich, Fast Food, Bakery, Desserts, Beverages",3.4,https://www.zomato.com/bangalore/the-coffee-brewery-bellandur-bangalore/info
949,Delice - Novotel,"Novotel Bengaluru, Marathahalli, Bangalore",1300,"Desserts, Fast Food, Italian, Continental, North Indian",4.2,https://www.zomato.com/bangalore/delice-novotel-marathahalli/info
950,Bla Bla Chai,"Kaggadasapura, Bangalore",300,"Tea, Fast Food, Beverages",3.1,https://www.zomato.com/bangalore/bla-bla-chai-1-kaggadasapura-bangalore/info
951,Chez Nous,"Sarjapur Road, Bangalore",2000,North Indian,-,https://www.zomato.com/bangalore/chez-nous-sarjapur-road-bangalore/info
952,Third Wave Coffee,"Bellandur, Bangalore",700,"Cafe, Coffee, Sandwich, Pizza, Fast Food, Tea, Beverages",4.1,https://www.zomato.com/bangalore/third-wave-coffee-2-bellandur-bangalore/info
953,Demitasse Coffee,"Brookefield, Bangalore",300,"Cafe, Coffee, Beverages",3.9,https://www.zomato.com/bangalore/demitasse-coffee-brookefield-bangalore/info
954,Delhi Wala Tadka,"Marathahalli, Bangalore",500,"North Indian, Chinese, Street Food, Biryani, Beverages",3.7,https://www.zomato.com/bangalore/delhi-wala-tadka-marathahalli-bangalore/info
955,Zed The Baker,"Prestige Tech Park, Bangalore",800,"Bakery, Burger, Pizza, Desserts",3.5,https://www.zomato.com/bangalore/zed-the-baker-kadubeesanahalli-bangalore/info
956,Bekal Restaurant,"Jeevan Bhima Nagar, Bangalore",850,"Kerala, Mangalorean, Seafood, Chinese, Beverages",3.9,https://www.zomato.com/bangalore/bekal-restaurant-jeevan-bhima-nagar-bangalore/info
957,Munchin Cafe,"Varthur Main Road, Whitefield, Bangalore",350,"Momos, Sandwich, Pizza, Salad, Fast Food, Beverages",4.2,https://www.zomato.com/bangalore/munchin-cafe-1-varthur-main-road-whitefield-bangalore/info
958,TBC- Sky Lounge,"Kadubeesanahalli, Bangalore",1500,"Continental, Italian, Asian, North Indian, South Indian, Biryani, Desserts, Beverages",4.5,https://www.zomato.com/bangalore/tbc-sky-lounge-kadubeesanahalli-bangalore/info
959,Blue Tokai Coffee Roasters,"Bellandur, Bangalore",600,"Cafe, Coffee, Healthy Food, Beverages, Desserts, American, Sandwich",3.8,https://www.zomato.com/bangalore/blue-tokai-coffee-roasters-bellandur-bangalore/info
960,Flavors Of India,"Bellandur, Bangalore",1800,"Oriental, Chinese, Continental, South Indian, North Indian, Desserts, Beverages",4.0,https://www.zomato.com/bangalore/flavors-of-india-bellandur-bangalore/info
961,Starbucks Coffee,"Bellandur, Bangalore",600,"Cafe, Coffee, Desserts, Beverages",3.2,https://www.zomato.com/bangalore/starbucks-coffee-3-bellandur-bangalore/info
962,Spice Darbar,"Iris Inn, Bangalore",1200,"North Indian, Continental, Desserts, Beverages",3.8,https://www.zomato.com/bangalore/spice-darbar-marathahalli/info
963,Mirch Masala,"Kaggadasapura, Bangalore",500,"North Indian, Chinese, Mughlai, Seafood, Biryani, Fast Food, Desserts",3.8,https://www.zomato.com/bangalore/mirch-masala-kaggadasapura-bangalore/info
964,Wah Parantha,"Bellandur, Bangalore",450,"North Indian, Street Food",4.0,https://www.zomato.com/bangalore/wah-parantha-1-bellandur-bangalore/info
965,Dindigul Thalappakatti,"Marathahalli, Bangalore",1100,"Biryani, South Indian, North Indian, Mughlai, Chinese, Seafood, Desserts, Beverages",3.8,https://www.zomato.com/bangalore/dindigul-thalappakatti-marathahalli-bangalore/info
966,Taste Indies,"Sarjapur Road, Bangalore",200,"Street Food, North Indian, Desserts",4.4,https://www.zomato.com/bangalore/taste-indies-sarjapur-road-bangalore/info
967,Chai Point,"Marathahalli, Bangalore",400,"Tea, Coffee, Beverages, Shake, Fast Food, Rolls, Desserts, Cafe",4.1,https://www.zomato.com/bangalore/chai-point-2-marathahalli-bangalore/info
968,Ritomi's Lov,"Bellandur, Bangalore",500,"North Indian, Street Food, Chinese, Beverages, Sandwich",4.2,https://www.zomato.com/bangalore/ritomis-lov-bellandur/info
969,Subway,"Bagmane World Technology Center, Bangalore",600,"Healthy Food, Sandwich, Fast Food, Wraps, Salad, Beverages",2.9,https://www.zomato.com/bangalore/subway-marathahalli-bangalore/info
970,Hotel Salala,"Old Airport Road, Bangalore",500,"North Indian, South Indian, Chinese, Mughlai",3.8,https://www.zomato.com/bangalore/hotel-salala-airport-road/info
971,Odia Snack Bar,"Bellandur, Bangalore",150,Odia,3.6,https://www.zomato.com/bangalore/odia-snack-bar-bellandur-bangalore/info
972,Chai Resto,"Bellandur, Bangalore",300,"Beverages, Fast Food, North Indian, Street Food, Tea",3.7,https://www.zomato.com/bangalore/chai-resto-bellandur-bangalore/info
973,Ande Ka Funda,"Marathahalli, Bangalore",200,"North Indian, Rolls, Chinese",3.2,https://www.zomato.com/bangalore/ande-ka-funda-2-marathahalli/info
974,Iyer Idly,"Thippasandra, Bangalore",150,South Indian,4.4,https://www.zomato.com/bangalore/iyer-idly-thippasandra/info
975,Chianti,"RMZ Ecoworld, Bellandur, Bangalore",1800,"Italian, Pizza, Pasta, Desserts",4.5,https://www.zomato.com/bangalore/chianti-kadubeesanahalli-bangalore/info
976,1By2 Cafe,"Bellandur, Bangalore",400,"Burger, Pizza, Desserts, Shake, Beverages",-,https://www.zomato.com/bangalore/1by2-cafe-bellandur-bangalore/info
977,Motis Kitchen,"Thippasandra, Bangalore",350,"South Indian, Kerala, Chinese, Seafood, Chettinad",4.1,https://www.zomato.com/bangalore/motis-kitchen-thippasandra/info
978,Vaishnavi Vaibhava,"CV Raman Nagar, Bangalore",300,"South Indian, North Indian, Chinese, Street Food, Biryani, Juices, Beverages, Ice Cream",-,https://www.zomato.com/bangalore/vaishnavi-vaibhava-cv-raman-nagar-bangalore/info
979,Champaran Meat House,"Kadubeesanahalli, Bangalore",600,"North Indian, Bihari",3.5,https://www.zomato.com/bangalore/champaran-meat-house-kadubeesanahalli-bangalore/info
980,Lets Talk Over Table,"Jeevan Bhima Nagar, Bangalore",950,"Cafe, Continental, Fast Food, Seafood, Desserts, Beverages",3.5,https://www.zomato.com/bangalore/lets-talk-over-table-jeevan-bhima-nagar-bangalore/info
981,Shree Murugan Idly Shop,"Kaggadasapura, Bangalore",200,South Indian,-,https://www.zomato.com/bangalore/shree-murugan-idly-shop-kaggadasapura-bangalore/info
982,Some Whispers,"Kadubeesanahalli, Bangalore",200,"Juices, Shake, Beverages, Desserts, Fast Food, Street Food",-,https://www.zomato.com/bangalore/some-whispers-kadubeesanahalli-bangalore/info
983,The Odisha Cafe,"Kaggadasapura, Bangalore",100,"North Indian, Desserts",-,https://www.zomato.com/bangalore/the-odisha-cafe-3-kaggadasapura-bangalore/info
984,Truly North Indian,"Bellandur, Bangalore",250,North Indian,4.4,https://www.zomato.com/bangalore/truly-north-indian-bellandur-bangalore/info
985,Kairali Restaurant,"Bellandur, Bangalore",400,"Kerala, South Indian, Seafood, Biryani, Chinese, Beverages",4.0,https://www.zomato.com/bangalore/kairali-restaurant-bellandur/info
986,Wooden Fork,"Kadubeesanahalli, Bangalore",300,South Indian,New,https://www.zomato.com/bangalore/wooden-fork-kadubeesanahalli-bangalore/info
987,Ghar Ki Rasoi,"Bellandur, Bangalore",300,North Indian,-,https://www.zomato.com/bangalore/ghar-ki-rasoi-bellandur-bangalore/info
988,Cremee Fresh Cakes n' Snacks,"Kaggadasapura, Bangalore",350,Bakery,4.1,https://www.zomato.com/bangalore/cremee-fresh-cakes-n-snacks-kaggadasapura-bangalore/info
989,The Salad Studio,"Bellandur, Bangalore",550,"Salad, Healthy Food, Sandwich, Juices",3.9,https://www.zomato.com/bangalore/the-salad-studio-1-bellandur/info
990,Sri Guru Raghavendra Dosa Camp,"Old Airport Road, Bangalore",300,South Indian,New,https://www.zomato.com/bangalore/sri-guru-raghavendra-dosa-camp-airport-road-bangalore/info
991,Udupi Nalapaka,"Bellandur, Bangalore",400,"South Indian, North Indian, Chinese, Shake, Beverages",3.8,https://www.zomato.com/bangalore/udupi-nalapaka-bellandur-bangalore/info
992,Udupi Aatithya,"Bellandur, Bangalore",300,"South Indian, North Indian, Chinese, Fast Food, Shake, Sichuan",3.9,https://www.zomato.com/bangalore/udupi-aatithya-bellandur-bangalore/info
993,Belz,"Bellandur, Bangalore",300,South Indian,-,https://www.zomato.com/bangalore/belz-bellandur-bangalore/info
994,Udupi Kitchen,"Bellandur, Bangalore",400,"South Indian, North Indian, Chinese, Desserts, Beverages",3.2,https://www.zomato.com/bangalore/udupi-kitchen-1-bellandur-bangalore/info
995,Chaayos Chai+Snacks=Relax,"RMZ Ecoworld, Bellandur, Bangalore",350,"Tea, Beverages, Sandwich, Street Food",4.2,https://www.zomato.com/bangalore/chaayos-chai-snacks-relax-1-bellandur-bangalore/info
996,Atithi Aramane Veg,"Bellandur, Bangalore",450,"South Indian, North Indian, Chinese",4.2,https://www.zomato.com/bangalore/atithi-aramane-veg-bellandur/info
997,Vishal Sweets & Restaurant,"Marathahalli, Bangalore",350,"North Indian, Chinese, Mithai",3.5,https://www.zomato.com/bangalore/vishal-sweets-restaurant-marathahalli/info
